,0,1,2
4427,3,31,0.217495245
3564,3,14,0.217493347
4375,3,30,0.217266802
4422,3,31,0.217023011
4218,3,27,0.216992165
4490,3,32,0.216703923
4480,3,32,0.216661156
4079,3,24,0.216645121
4458,3,32,0.216464762
4484,3,32,0.216437578
4410,3,31,0.216335671
4407,3,31,0.216289255
3581,3,14,0.216259931
4478,3,32,0.216128179
4311,3,29,0.216075073
3629,3,15,0.215979958
3568,3,14,0.215931481
4492,3,32,0.21583943
4495,3,32,0.215594485
4481,3,32,0.21544636
4417,3,31,0.215374489
4416,3,31,0.215262761
4452,3,32,0.215223184
4485,3,32,0.215074939
3536,3,13,0.215063988
3519,3,13,0.215058648
3548,3,13,0.215033316
3544,3,13,0.214979767
4268,3,28,0.214961139
4454,3,32,0.214926035
4488,3,32,0.214911502
4473,3,32,0.214854403
4129,3,25,0.214555079
4425,3,31,0.214436013
4462,3,32,0.214394083
4477,3,32,0.214254415
3503,3,13,0.214123451
3500,3,13,0.21398142
3533,3,13,0.213881008
4472,3,32,0.213852364
3521,3,13,0.213758215
3526,3,13,0.213750999
3543,3,13,0.213745248
3506,3,13,0.213597825
3509,3,13,0.21333346
4361,3,30,0.213255521
3513,3,13,0.213167034
4457,3,32,0.213121303
4460,3,32,0.213111869
3546,3,13,0.212882694
3537,3,13,0.212790471
3524,3,13,0.212720657
3515,3,13,0.212716679
3520,3,13,0.212714985
4318,3,29,0.212703008
3504,3,13,0.212685747
3549,3,13,0.21258228
3540,3,13,0.212547598
3508,3,13,0.212471987
3535,3,13,0.212450131
3542,3,13,0.212372951
4179,3,26,0.212294834
3532,3,13,0.212290876
3547,3,13,0.21226857
3545,3,13,0.212205173
4467,3,32,0.212197622
3530,3,13,0.212120433
4466,3,32,0.212119874
3501,3,13,0.211783985
3528,3,13,0.211761097
3541,3,13,0.21159692
3512,3,13,0.211586421
3534,3,13,0.211578511
3527,3,13,0.21149267
3523,3,13,0.21138401
3525,3,13,0.211380216
4475,3,32,0.211242051
3516,3,13,0.210836124
3505,3,13,0.21077241
3507,3,13,0.210677024
3539,3,13,0.210589498
3579,3,14,0.210555862
3510,3,13,0.210431641
3522,3,13,0.210394497
3538,3,13,0.210358353
3511,3,13,0.21031052
4368,3,30,0.210158277
4411,3,31,0.210136146
3517,3,13,0.210077959
3502,3,13,0.209895716
4229,3,27,0.209882965
3514,3,13,0.208982078
3531,3,13,0.207989174
3518,3,13,0.20793788
4279,3,28,0.207314168
4418,3,31,0.207296483
4461,3,32,0.206716493
4329,3,29,0.204560583
4468,3,32,0.204106328
3469,3,12,0.203591587
3486,3,12,0.203505022
3498,3,12,0.203351718
3494,3,12,0.203313854
3529,3,13,0.203009396
3453,3,12,0.202651618
3450,3,12,0.202559893
3483,3,12,0.202443276
3493,3,12,0.202415966
3471,3,12,0.202414238
3476,3,12,0.202225792
3456,3,12,0.202152153
3459,3,12,0.201993909
3463,3,12,0.201764777
4379,3,30,0.201601933
3496,3,12,0.201588001
3454,3,12,0.201579689
3470,3,12,0.201381732
3499,3,12,0.201380544
3487,3,12,0.201359586
3490,3,12,0.201343384
3465,3,12,0.201336246
3474,3,12,0.20131977
3458,3,12,0.201250537
3485,3,12,0.201132195
3492,3,12,0.201106719
3482,3,12,0.201075978
3497,3,12,0.20105631
3495,3,12,0.200946266
3480,3,12,0.200914797
3478,3,12,0.200685498
3451,3,12,0.200659872
3484,3,12,0.200488967
3475,3,12,0.200473062
3462,3,12,0.20046348
3477,3,12,0.200406139
3473,3,12,0.200210542
3491,3,12,0.200193212
3466,3,12,0.199891572
3455,3,12,0.199613602
3457,3,12,0.199536401
3460,3,12,0.199452048
3472,3,12,0.199399927
3461,3,12,0.199391599
3489,3,12,0.199256664
3488,3,12,0.199255414
3467,3,12,0.199105227
3452,3,12,0.198797587
4429,3,31,0.198417172
3464,3,12,0.198056578
3468,3,12,0.197349913
3481,3,12,0.197292069
4479,3,32,0.194998123
3479,3,12,0.192978511
3419,3,11,0.189018176
3436,3,11,0.188891843
3448,3,11,0.188657216
3444,3,11,0.188615347
3403,3,11,0.188109461
3400,3,11,0.188055404
3443,3,11,0.188026055
3421,3,11,0.187977248
3433,3,11,0.18794937
3426,3,11,0.187715641
3406,3,11,0.187674767
3409,3,11,0.187611794
3404,3,11,0.187382534
3413,3,11,0.187357901
3446,3,11,0.187246314
3449,3,11,0.18712756
3440,3,11,0.187089121
3420,3,11,0.187009036
3408,3,11,0.186986467
3415,3,11,0.186976098
3437,3,11,0.186960484
3424,3,11,0.18690717
3432,3,11,0.186817607
3442,3,11,0.186816399
3447,3,11,0.186798374
3435,3,11,0.186769641
3430,3,11,0.186707791
3445,3,11,0.186623951
3428,3,11,0.186560409
3401,3,11,0.186505944
3425,3,11,0.186475184
3434,3,11,0.186380146
3412,3,11,0.186304746
3427,3,11,0.186263955
3423,3,11,0.186028397
3416,3,11,0.185873373
3441,3,11,0.185798696
3405,3,11,0.185450161
3410,3,11,0.185434801
3411,3,11,0.185412233
3422,3,11,0.185378523
3407,3,11,0.185374645
3438,3,11,0.185169088
3417,3,11,0.185110406
3439,3,11,0.184975426
3402,3,11,0.184709054
3414,3,11,0.18421105
3418,3,11,0.183686415
3431,3,11,0.183628351
3429,3,11,0.179951575
3369,3,10,0.17087473
3386,3,10,0.17075542
3398,3,10,0.170488145
3394,3,10,0.170426073
3393,3,10,0.170087384
3353,3,10,0.170036108
3350,3,10,0.170002889
3371,3,10,0.170000021
3383,3,10,0.169943756
3376,3,10,0.169734775
3356,3,10,0.169704636
3359,3,10,0.169699991
3354,3,10,0.169615999
3363,3,10,0.169451881
3396,3,10,0.169388054
3399,3,10,0.169341541
3390,3,10,0.16930659
3358,3,10,0.169195034
3365,3,10,0.169154235
3370,3,10,0.169138931
3387,3,10,0.169103716
3382,3,10,0.169036706
3392,3,10,0.169022288
3397,3,10,0.169015871
3374,3,10,0.169015147
3380,3,10,0.169001643
3378,3,10,0.168910454
3385,3,10,0.168906345
3375,3,10,0.168904421
3351,3,10,0.168838067
3384,3,10,0.168772967
3395,3,10,0.168767742
3362,3,10,0.168631149
3377,3,10,0.168601547
3373,3,10,0.168355834
3366,3,10,0.168313973
3391,3,10,0.167966512
3361,3,10,0.167898299
3360,3,10,0.167895107
3372,3,10,0.167861343
3355,3,10,0.167807282
3357,3,10,0.167744177
3388,3,10,0.16763489
3367,3,10,0.16761879
3389,3,10,0.167297703
3352,3,10,0.167146125
3364,3,10,0.166939336
3368,3,10,0.16648091
3381,3,10,0.166464042
3379,3,10,0.163427637
3319,3,9,0.148890331
3336,3,9,0.148801962
3348,3,9,0.148571466
3344,3,9,0.148469323
3343,3,9,0.14830844
3321,3,9,0.148203341
3303,3,9,0.14814978
3333,3,9,0.148145469
3300,3,9,0.14813777
3326,3,9,0.147991625
3304,3,9,0.147989181
3309,3,9,0.14796561
3306,3,9,0.147954489
3313,3,9,0.147747911
3349,3,9,0.147728407
3346,3,9,0.147726549
3340,3,9,0.147707074
3308,3,9,0.147573636
3315,3,9,0.147555163
3330,3,9,0.1474936
3337,3,9,0.147490889
3320,3,9,0.147478261
3325,3,9,0.147456029
3332,3,9,0.147451175
3342,3,9,0.14743612
3328,3,9,0.147434963
3347,3,9,0.147416277
3334,3,9,0.147354242
3324,3,9,0.147351438
3301,3,9,0.147346966
3335,3,9,0.14727716
3312,3,9,0.14714427
3327,3,9,0.147120955
3345,3,9,0.147101908
3316,3,9,0.146907385
3323,3,9,0.146888409
3311,3,9,0.146547737
3322,3,9,0.146544361
3310,3,9,0.146536627
3341,3,9,0.146407467
3305,3,9,0.146389141
3307,3,9,0.146356015
3338,3,9,0.146341343
3317,3,9,0.146328634
3339,3,9,0.145941568
3314,3,9,0.145910019
3302,3,9,0.145816442
3331,3,9,0.145459506
3318,3,9,0.145449396
3329,3,9,0.143076144
1634,2,4,0.141992493
1604,2,4,0.141970966
1619,2,4,0.141962045
1633,2,4,0.141946515
1628,2,4,0.14190327
1630,2,4,0.141899298
1621,2,4,0.141880205
1649,2,4,0.141861269
1626,2,4,0.14185997
1640,2,4,0.14185876
1601,2,4,0.141818331
1636,2,4,0.14180271
1643,2,4,0.141783463
1613,2,4,0.141783269
1642,2,4,0.141772806
1635,2,4,0.141770753
1644,2,4,0.141769989
1612,2,4,0.141744015
1637,2,4,0.141736733
1600,2,4,0.141676958
1646,2,4,0.141676447
1609,2,4,0.141675385
1648,2,4,0.141656878
1632,2,4,0.141633115
1627,2,4,0.141618393
1606,2,4,0.141583147
1624,2,4,0.141562396
1620,2,4,0.141541205
1615,2,4,0.141537644
1647,2,4,0.141531034
1623,2,4,0.141514653
1622,2,4,0.141488959
1625,2,4,0.141440049
1638,2,4,0.14142495
1608,2,4,0.141406717
1617,2,4,0.141381115
1603,2,4,0.141361724
1610,2,4,0.141283102
1616,2,4,0.141263079
1614,2,4,0.141221092
1611,2,4,0.141196057
1645,2,4,0.141121226
1605,2,4,0.140997668
1607,2,4,0.140897205
1602,2,4,0.140854017
1639,2,4,0.140781177
1618,2,4,0.140765137
1641,2,4,0.140752595
1631,2,4,0.140455671
1629,2,4,0.139770774
3269,3,8,0.123105287
3286,3,8,0.123056007
3298,3,8,0.122901293
3294,3,8,0.12276309
3293,3,8,0.122707114
3271,3,8,0.122608322
3283,3,8,0.122561226
3254,3,8,0.122522735
3250,3,8,0.1225004
3253,3,8,0.122479957
3276,3,8,0.122473036
3259,3,8,0.122435647
3256,3,8,0.122411896
3299,3,8,0.12230374
3290,3,8,0.122300469
3296,3,8,0.122269535
3263,3,8,0.122263411
3280,3,8,0.122187623
3265,3,8,0.122166082
3258,3,8,0.122147761
3275,3,8,0.122139976
3278,3,8,0.122126001
3287,3,8,0.12210757
3284,3,8,0.122101076
3282,3,8,0.122058476
3292,3,8,0.12205164
3270,3,8,0.122048912
3251,3,8,0.122022679
3297,3,8,0.122014592
3274,3,8,0.121938156
3285,3,8,0.121907864
3262,3,8,0.121845614
3277,3,8,0.121831205
3295,3,8,0.121680039
3266,3,8,0.121663374
3273,3,8,0.121629487
3272,3,8,0.121430755
3261,3,8,0.121380876
3260,3,8,0.121375786
3288,3,8,0.121266399
3267,3,8,0.121229405
3255,3,8,0.121211095
3257,3,8,0.121190891
3291,3,8,0.121126236
3264,3,8,0.121080122
3289,3,8,0.120865613
3252,3,8,0.120731392
3281,3,8,0.120601111
3268,3,8,0.120583346
3279,3,8,0.118861509
3219,3,7,0.094209859
3236,3,7,0.09419636
3248,3,7,0.094101195
3244,3,7,0.093979833
3243,3,7,0.093967131
3221,3,7,0.093905725
3204,3,7,0.093879989
3233,3,7,0.0938689
3226,3,7,0.093841066
3200,3,7,0.093792519
3209,3,7,0.093776977
3206,3,7,0.093745921
3240,3,7,0.093735522
3203,3,7,0.093730356
3249,3,7,0.093726131
3230,3,7,0.0937136
3246,3,7,0.093682335
3213,3,7,0.093665553
3234,3,7,0.093653524
3228,3,7,0.093638199
3225,3,7,0.093632393
3215,3,7,0.093615639
3237,3,7,0.093594036
3208,3,7,0.093574346
3201,3,7,0.093542067
3242,3,7,0.093533875
3232,3,7,0.093533724
3220,3,7,0.093506818
3247,3,7,0.093474425
3235,3,7,0.093437538
3224,3,7,0.093430574
3212,3,7,0.093391483
3227,3,7,0.093389562
3216,3,7,0.093260525
3223,3,7,0.093236239
3245,3,7,0.093168972
3222,3,7,0.093158398
3211,3,7,0.093068393
3210,3,7,0.093065222
3238,3,7,0.093026788
3214,3,7,0.093005567
3217,3,7,0.0929807
3205,3,7,0.092899644
3207,3,7,0.092887288
3241,3,7,0.092783048
3239,3,7,0.092696909
3202,3,7,0.092548667
3231,3,7,0.092547979
3218,3,7,0.09253796
3229,3,7,0.091403393
5726,4,29,0.085505697
5676,4,28,0.085492517
5626,4,27,0.085287637
5776,4,30,0.085279221
5764,4,30,0.085267968
5714,4,29,0.085223071
5814,4,31,0.085009104
5576,4,26,0.08495237
5664,4,28,0.08490262
5826,4,31,0.084786868
5698,4,28,0.084576523
5694,4,28,0.084551755
5526,4,25,0.084533623
5748,4,29,0.08450974
5744,4,29,0.084506763
5705,4,29,0.084473899
5648,4,27,0.084457786
5864,4,32,0.084433181
5644,4,27,0.084418061
5755,4,30,0.084393645
5614,4,27,0.084356642
5713,4,29,0.084322117
5655,4,28,0.084300151
5663,4,28,0.084283722
5794,4,30,0.084234269
5598,4,26,0.084214442
5798,4,30,0.084212571
5594,4,26,0.084168329
5763,4,30,0.08412228
5476,4,24,0.084057639
5613,4,27,0.084056283
5805,4,31,0.084030598
5739,4,29,0.084022752
5876,4,32,0.084018381
5689,4,28,0.083976652
5605,4,27,0.083926427
5548,4,25,0.08389227
5544,4,25,0.083849255
5789,4,30,0.083827486
5639,4,27,0.083736939
5844,4,31,0.083707784
5563,4,26,0.083705796
5848,4,31,0.083663288
5813,4,31,0.083657561
5564,4,26,0.083657128
5665,4,28,0.083647626
5715,4,29,0.083632216
5426,4,23,0.083548733
5498,4,24,0.083523035
5494,4,24,0.08348917
5615,4,27,0.083485591
5555,4,26,0.083422824
5765,4,30,0.083391574
5855,4,32,0.083372914
5589,4,26,0.083366813
5839,4,31,0.083365881
5513,4,25,0.083283293
5732,4,29,0.083283235
5565,4,26,0.083206044
5682,4,28,0.08318856
5782,4,30,0.083136744
5448,4,23,0.083132012
5444,4,23,0.083113796
5687,4,28,0.083029885
5376,4,22,0.08301205
5637,4,27,0.082973812
5863,4,32,0.0829167
5894,4,32,0.082916404
5539,4,25,0.082914783
5737,4,29,0.082914072
5632,4,27,0.082903102
5741,4,29,0.082900843
5815,4,31,0.082898879
5691,4,28,0.082885326
5514,4,25,0.082865797
5515,4,25,0.082854431
5898,4,32,0.082853536
5505,4,25,0.082846329
5463,4,24,0.082818813
5587,4,26,0.082803847
5656,4,28,0.082795672
5706,4,29,0.082730283
5394,4,22,0.082725558
5398,4,22,0.082724794
5832,4,31,0.082722562
5606,4,27,0.082691362
5641,4,27,0.08269096
5791,4,30,0.082687373
5889,4,32,0.082630614
5787,4,30,0.082582366
5537,4,25,0.082561212
5686,4,28,0.082548305
5636,4,27,0.082532693
5674,4,28,0.082519122
5670,4,28,0.082502493
5746,4,29,0.082500838
5582,4,26,0.082493566
5720,4,29,0.08249258
5650,4,28,0.082480878
5556,4,26,0.082478153
5696,4,28,0.08246358
5724,4,29,0.082459157
5465,4,24,0.082456814
5756,4,30,0.082447641
5326,4,21,0.082418012
5700,4,29,0.082417847
5653,4,28,0.082412917
5489,4,24,0.082411839
5586,4,26,0.08240641
5624,4,27,0.082402576
5736,4,29,0.082396842
5591,4,26,0.082383173
5600,4,27,0.082369357
5603,4,27,0.082342087
5413,4,23,0.082340529
5620,4,27,0.082339207
5703,4,29,0.082316853
5659,4,28,0.082309933
5796,4,30,0.08230971
5683,4,28,0.082306669
5344,4,21,0.082288685
5709,4,29,0.082283906
5348,4,21,0.0822718
5487,4,24,0.08226888
5770,4,30,0.082260387
5646,4,27,0.082248405
5733,4,29,0.082236022
5455,4,24,0.082234726
5841,4,31,0.082218261
5536,4,25,0.08221375
5633,4,27,0.082205303
5506,4,25,0.08220138
5774,4,30,0.082177226
5574,4,26,0.082170207
5609,4,27,0.082167346
5553,4,26,0.082164267
5550,4,26,0.082146357
5693,4,28,0.082140895
5865,4,32,0.082140556
5750,4,30,0.082133136
5743,4,29,0.082102971
5570,4,26,0.082066121
5759,4,30,0.082039507
5415,4,23,0.082036508
5786,4,30,0.082034653
5464,4,24,0.082032273
5697,4,28,0.082031675
5882,4,32,0.082028247
5643,4,27,0.082013285
5541,4,25,0.082012907
5837,4,31,0.082011401
5747,4,29,0.082010732
5532,4,25,0.082010526
5753,4,30,0.082007038
5583,4,26,0.081994225
5486,4,24,0.081981209
5437,4,23,0.081947213
5783,4,30,0.081946199
5651,4,28,0.081945319
5701,4,29,0.08194468
5503,4,25,0.081924966
5806,4,31,0.081921433
5596,4,26,0.081921102
5559,4,26,0.081920439
5456,4,24,0.081887896
5439,4,23,0.081885119
5647,4,27,0.081879054
5524,4,25,0.081868759
5846,4,31,0.081861447
5500,4,25,0.08186077
5363,4,22,0.0818559
5793,4,30,0.081849207
5593,4,26,0.081784652
5820,4,31,0.081778585
5797,4,30,0.081768612
5601,4,27,0.081767312
5294,4,20,0.081738047
5436,4,23,0.081732364
5520,4,25,0.081731037
5533,4,25,0.081721811
5751,4,30,0.081717309
5298,4,20,0.081712859
5276,4,20,0.081708311
5453,4,24,0.081652197
5824,4,31,0.081649136
5669,4,28,0.081649029
5699,4,28,0.081647142
5405,4,23,0.081622457
5509,4,25,0.081617049
5597,4,26,0.081615287
5671,4,28,0.081612421
5619,4,27,0.081612043
5491,4,24,0.081609088
5800,4,31,0.081602951
5749,4,29,0.08160242
5365,4,22,0.081597924
5387,4,22,0.081596042
5721,4,29,0.081583527
5406,4,23,0.081561161
5809,4,31,0.081547831
5450,4,24,0.081542711
5546,4,25,0.081534192
5474,4,24,0.081527026
5719,4,29,0.081521667
5649,4,27,0.081518208
5543,4,25,0.081503573
5482,4,24,0.081492376
5891,4,32,0.081481099
5621,4,27,0.081475552
5551,4,26,0.081474717
5386,4,22,0.081472957
5569,4,26,0.081471618
5803,4,31,0.081457878
5836,4,31,0.081439012
5483,4,24,0.081418119
5833,4,31,0.081413046
5403,4,23,0.081369379
5470,4,24,0.081364104
5843,4,31,0.081350631
5389,4,22,0.081343536
5771,4,30,0.081338019
5799,4,30,0.081336267
5313,4,21,0.081333173
5680,4,28,0.081321657
5630,4,27,0.081298143
5547,4,25,0.081287085
5459,4,24,0.08128639
5847,4,31,0.081278766
5599,4,26,0.081277864
5519,4,25,0.081274762
5571,4,26,0.081237679
5801,4,31,0.081237268
5356,4,22,0.081224233
5400,4,23,0.081218731
5414,4,23,0.081201577
5493,4,24,0.081198768
5441,4,23,0.081197835
5887,4,32,0.081190672
5769,4,30,0.081184591
5337,4,21,0.081179838
5730,4,29,0.081176229
5424,4,23,0.08117234
5336,4,21,0.081170862
5580,4,26,0.081162498
5896,4,32,0.0811432
5856,4,32,0.0811388
5496,4,24,0.081121997
5501,4,25,0.08111635
5315,4,21,0.081111861
5433,4,23,0.081110336
5690,4,28,0.081098752
5353,4,22,0.081078621
5681,4,28,0.08107803
5731,4,29,0.081061009
5469,4,24,0.081051503
5684,4,28,0.081049131
5740,4,29,0.081034751
5870,4,32,0.081034112
5355,4,22,0.081017392
5734,4,29,0.081013368
5640,4,27,0.080995685
5420,4,23,0.080991656
5244,4,19,0.080980754
5432,4,23,0.080976991
5549,4,25,0.080974663
5658,4,28,0.08097134
5530,4,25,0.080957777
5248,4,19,0.08095617
5409,4,23,0.080953719
5521,4,25,0.080947692
5497,4,24,0.080923379
5631,4,27,0.080922265
5634,4,27,0.080910471
5678,4,28,0.0809044
5708,4,29,0.080895781
5652,4,28,0.080895746
5443,4,23,0.080893374
5350,4,22,0.080893202
5608,4,27,0.08088629
5874,4,32,0.080865301
5821,4,31,0.080847422
5306,4,21,0.080845386
5728,4,29,0.080841516
5692,4,28,0.080831322
5419,4,23,0.080828888
5781,4,30,0.080824885
5849,4,31,0.080824563
5780,4,30,0.080819565
5642,4,27,0.080817931
5850,4,32,0.080817872
5374,4,22,0.080812532
5702,4,29,0.080809525
5602,4,27,0.080806137
5383,4,22,0.080804674
5226,4,19,0.080799638
5628,4,27,0.080796158
5859,4,32,0.080795323
5590,4,26,0.080787819
5391,4,22,0.080786372
5286,4,20,0.080762497
5339,4,21,0.080760952
5790,4,30,0.080756414
5784,4,30,0.080755558
5303,4,21,0.080749822
5451,4,24,0.080723822
5446,4,23,0.080716023
5263,4,20,0.080712607
5480,4,24,0.080707762
5558,4,26,0.080704733
5592,4,26,0.080698702
5742,4,29,0.080680157
5584,4,26,0.080660269
5853,4,32,0.080658571
5581,4,26,0.080645637
5499,4,24,0.080639412
5471,4,24,0.08063748
5287,4,20,0.080636002
5883,4,32,0.080625836
5359,4,22,0.080620974
5370,4,22,0.08061968
5819,4,31,0.080613709
5369,4,22,0.080612536
5758,4,30,0.080610758
5886,4,32,0.080600965
5552,4,26,0.080597791
5893,4,32,0.080593652
5393,4,22,0.080589814
5578,4,26,0.080577559
5778,4,30,0.080561415
5447,4,23,0.080550751
5300,4,21,0.080535653
5897,4,32,0.080528664
5540,4,25,0.080522563
5695,4,28,0.080522288
5265,4,20,0.080519844
5542,4,25,0.080516831
5752,4,30,0.080505264
5851,4,32,0.080494293
5382,4,22,0.080479532
5508,4,25,0.080476142
5333,4,21,0.080470177
5745,4,29,0.08045224
5688,4,28,0.080444832
5645,4,27,0.080443053
5430,4,23,0.08043419
5324,4,21,0.080419125
5364,4,22,0.080395367
5635,4,27,0.080393807
5685,4,28,0.080392419
5305,4,21,0.080389599
5738,4,29,0.080388717
5319,4,21,0.080370003
5256,4,20,0.080362165
5673,4,28,0.080358181
5534,4,25,0.080348139
5831,4,31,0.080345528
5341,4,21,0.080345185
5638,4,27,0.080335331
5421,4,23,0.08033434
5401,4,23,0.080324425
5623,4,27,0.0803241
5396,4,22,0.080323907
5253,4,20,0.080322247
5792,4,30,0.080320636
5502,4,25,0.080314201
5449,4,23,0.080298939
5492,4,24,0.080297807
5528,4,25,0.080294695
5585,4,26,0.080294404
5531,4,25,0.080287532
5595,4,26,0.080281
5309,4,21,0.080255547
5343,4,21,0.080253738
5834,4,31,0.080251512
5840,4,31,0.080238143
5723,4,29,0.080234119
5735,4,29,0.080232657
5830,4,31,0.080230291
5490,4,24,0.080229544
5458,4,24,0.080228168
5320,4,21,0.080218837
5573,4,26,0.080190685
5795,4,30,0.080179915
5397,4,22,0.080175585
5236,4,19,0.080155961
5380,4,22,0.080139065
5535,4,25,0.080138614
5588,4,26,0.080120721
5788,4,30,0.080120117
5871,4,32,0.080098804
5808,4,31,0.080089214
5250,4,20,0.080086001
5545,4,25,0.08008408
5289,4,20,0.080081542
5442,4,23,0.08006342
5899,4,32,0.080057412
5654,4,28,0.08004615
5371,4,22,0.080044682
5283,4,20,0.080043978
5828,4,31,0.08003996
5269,4,20,0.080036492
5484,4,24,0.080004828
5523,4,25,0.080001691
5662,4,28,0.079998959
5452,4,24,0.079985263
5604,4,27,0.079983358
5408,4,23,0.079983334
5332,4,21,0.079976471
5478,4,24,0.079976263
5677,4,28,0.079972466
5802,4,31,0.079961982
5399,4,22,0.079960063
5485,4,24,0.079952652
5704,4,29,0.079949758
5612,4,27,0.079944659
5440,4,23,0.079934424
5274,4,20,0.079931431
5194,4,18,0.079931109
5351,4,22,0.079925977
5627,4,27,0.07992366
5346,4,21,0.079918611
5198,4,18,0.079910788
5213,4,19,0.079907744
5773,4,30,0.079906311
5712,4,29,0.079894501
5237,4,19,0.079877965
5495,4,24,0.079877023
5785,4,30,0.079871075
5481,4,24,0.079870911
5727,4,29,0.0798574
5538,4,25,0.079847776
5554,4,26,0.079822611
5293,4,20,0.07982042
5392,4,22,0.079817048
5291,4,20,0.079813382
5869,4,32,0.079798912
5259,4,20,0.079796997
5562,4,26,0.079792334
5672,4,28,0.079790545
5330,4,21,0.079789775
5473,4,24,0.079781534
5347,4,21,0.079770449
5577,4,26,0.079769375
5435,4,23,0.079759578
5358,4,22,0.079740585
5321,4,21,0.079739065
5215,4,19,0.079734412
5842,4,31,0.079731228
5722,4,29,0.079728872
5270,4,20,0.079726248
5203,4,19,0.079704147
5622,4,27,0.079690287
5206,4,19,0.07968776
5255,4,20,0.079680383
5445,4,23,0.079679791
